  1.9460545E+03 	-3.3120069E+08 	 4.2430441E+08 	 4.7918487E+08 	 2.3973309E+03 	-3.6359697E+03 	-4.0909838E+03 	
  1.9734251E+03 	-3.3113507E+08 	 4.2420489E+08 	 4.7907289E+08 	 2.3973405E+03 	-3.6359821E+03 	-4.0909977E+03 	
  2.0007958E+03 	-3.3106945E+08 	 4.2410537E+08 	 4.7896092E+08 	 2.3973502E+03 	-3.6359944E+03 	-4.0910117E+03 	
  2.0281665E+03 	-3.3100384E+08 	 4.2400585E+08 	 4.7884894E+08 	 2.3973598E+03 	-3.6360068E+03 	-4.0910257E+03 	
  2.0555372E+03 	-3.3093822E+08 	 4.2390633E+08 	 4.7873697E+08 	 2.3973695E+03 	-3.6360192E+03 	-4.0910397E+03 	
  2.0829078E+03 	-3.3087260E+08 	 4.2380681E+08 	 4.7862500E+08 	 2.3973792E+03 	-3.6360316E+03 	-4.0910537E+03 	
  2.1102785E+03 	-3.3080698E+08 	 4.2370729E+08 	 4.7851302E+08 	 2.3973889E+03 	-3.6360440E+03 	-4.0910677E+03 	
  2.1376492E+03 	-3.3074136E+08 	 4.2360777E+08 	 4.7840105E+08 	 2.3973985E+03 	-3.6360564E+03 	-4.0910817E+03 	
  2.1650198E+03 	-3.3067575E+08 	 4.2350824E+08 	 4.7828907E+08 	 2.3974082E+03 	-3.6360688E+03 	-4.0910957E+03 	
  2.1923905E+03 	-3.3061013E+08 	 4.2340872E+08 	 4.7817709E+08 	 2.3974179E+03 	-3.6360812E+03 	-4.0911097E+03 	
  2.2197612E+03 	-3.3054451E+08 	 4.2330920E+08 	 4.7806512E+08 	 2.3974276E+03 	-3.6360937E+03 	-4.0911237E+03 	
  2.2471318E+03 	-3.3047889E+08 	 4.2320968E+08 	 4.7795314E+08 	 2.3974373E+03 	-3.6361061E+03 	-4.0911378E+03 	
  2.2745025E+03 	-3.3041327E+08 	 4.2311016E+08 	 4.7784116E+08 	 2.3974470E+03 	-3.6361185E+03 	-4.0911518E+03 	
  2.3018732E+03 	-3.3034765E+08 	 4.2301063E+08 	 4.7772918E+08 	 2.3974568E+03 	-3.6361309E+03 	-4.0911659E+03 	
  2.3292438E+03 	-3.3028203E+08 	 4.2291111E+08 	 4.7761721E+08 	 2.3974665E+03 	-3.6361434E+03 	-4.0911799E+03 	
  2.3566145E+03 	-3.3021641E+08 	 4.2281159E+08 	 4.7750523E+08 	 2.3974762E+03 	-3.6361558E+03 	-4.0911940E+03 	
  2.3839852E+03 	-3.3015079E+08 	 4.2271206E+08 	 4.7739325E+08 	 2.3974859E+03 	-3.6361683E+03 	-4.0912080E+03 	
  2.4113558E+03 	-3.3008517E+08 	 4.2261254E+08 	 4.7728127E+08 	 2.3974956E+03 	-3.6361808E+03 	-4.0912221E+03 	
  2.4387265E+03 	-3.3001955E+08 	 4.2251301E+08 	 4.7716929E+08 	 2.3975054E+03 	-3.6361932E+03 	-4.0912362E+03 	
  2.4660972E+03 	-3.2995393E+08 	 4.2241349E+08 	 4.7705731E+08 	 2.3975151E+03 	-3.6362057E+03 	-4.0912503E+03 	
  2.4934678E+03 	-3.2988830E+08 	 4.2231396E+08 	 4.7694533E+08 	 2.3975249E+03 	-3.6362182E+03 	-4.0912644E+03 	
  2.5208385E+03 	-3.2982268E+08 	 4.2221443E+08 	 4.7683335E+08 	 2.3975346E+03 	-3.6362306E+03 	-4.0912785E+03 	
  2.5482092E+03 	-3.2975706E+08 	 4.2211491E+08 	 4.7672137E+08 	 2.3975444E+03 	-3.6362431E+03 	-4.0912926E+03 	
  2.5755798E+03 	-3.2969144E+08 	 4.2201538E+08 	 4.7660939E+08 	 2.3975541E+03 	-3.6362556E+03 	-4.0913067E+03 	
  2.6029505E+03 	-3.2962581E+08 	 4.2191586E+08 	 4.7649740E+08 	 2.3975639E+03 	-3.6362681E+03 	-4.0913208E+03 	
  2.6303212E+03 	-3.2956019E+08 	 4.2181633E+08 	 4.7638542E+08 	 2.3975737E+03 	-3.6362806E+03 	-4.0913349E+03 	
